TimeStep,Sid,Quality,Illicit,Licit,Unknown,size
1,cf66311b32a9e6a1b5d2ade6a30017bd,4.572298882614379,0,27,2,29
1,979c79a6865477b334ab52432cabadd2,2.863519432301811,0,4,8,12
1,db845da38b19908ed0c7645e3b54102a,4.364937819831699,0,10,6,16
1,a1086a8992e9db9ae699991b7409b202,2.835942685517653,0,3,9,12
1,106b634629b8a04cc11be3a8b2276851,20.021298164181168,0,249,46,295
1,009c6ef185ae0999b500a1ece5b25186,4.711085022581546,0,6,8,14
1,b25f8cb1213fdee40e55ecc54dd489ef,4.8309519351700505,0,13,9,22
1,c18d5d947fea7bf1908d089b8ceb91ef,3.7755199902462206,0,2,14,16
1,e1f38672e345a120133d3f7cb0c46146,4.250385822424385,0,2,20,22
1,bafe523ad3f1f2a9b4ce4c6f2bf2df4a,3.128223468759945,0,10,3,13
1,773044ac92988b724b3254315e8493c9,4.088778243055769,0,8,7,15
1,0ad01253698606627b68f80714a63f59,3.811468517996713,0,1,11,12
1,598c9618fc02284d609717b9b97b33b4,3.9878014209232813,0,7,9,16
1,05d78e9b1cdf743659c55e0a9daf2c59,4.0548465454336,0,7,10,17
1,8db2c1a31d5cc7a2fd29828dc95cb947,2.4739047423464293,0,0,12,12
1,1f0675c3d5227081169c3feb9275d3b9,4.5805302079071595,0,3,13,16
1,48f9ffcf90e2a8c9680d2c4f35ae741c,4.7950123723532885,0,12,19,31
1,59f27b946cd862312c383a8280cc71b5,4.792947482947752,0,9,13,22
1,67cad631b9cbdea68b0ace89ff53552f,3.5081093337601392,0,6,13,19
1,4650c1bb222b2c677098750acf16ac71,3.2786590389840087,0,7,5,12
1,a50fc9f745692759d061bbac9ec57b1d,3.204215906655816,0,4,15,19
1,8109e07a34b49c1d2b7b19ab30f14d30,3.9174913908552855,0,15,5,20
1,7c7793bdb976f6eacce0520c56286f9a,4.56243496464921,0,25,0,25
1,5b156d11a358a3dab316bdbc993e764c,4.456877773491758,0,10,17,27
1,97172ee56b977a00ee4939f064316185,4.36498914687476,0,6,17,23
1,06ae41dbfe1c8a9c01a80a70e96fa180,3.5750264310507047,0,4,21,25
1,d8aaf751ef3205f28d41660b9c961db7,4.966041358270832,0,29,0,29
1,e13192906ff65838175dcd959e9b0dfb,3.7646127440934514,0,5,7,12
1,b79f840bd02dde5acc86a79a1bc36d0f,4.138924834244224,0,9,12,21
1,acc801d12b112a3c7b7c557bc8f9257e,4.213923065112894,0,2,22,24
1,e5424b5d87ca7df06c429c92119a8e7c,3.9932669670674072,0,2,16,18
1,cc666cb36220b486210b8a686e50d58b,3.356534467418631,0,9,4,13
1,c9bc9700e7f37807ac7877123c585eae,2.835309490317349,0,0,13,13
1,9d02082bbb72bd33c98092d968fae394,3.8488459421436882,0,1,15,16
1,6c2b287dbc4bedbe0fc5d16f651f3f92,4.607739117037023,0,6,13,19
1,49898281f23aa4b2183084257b56f188,3.342799478201784,0,4,15,19
1,a0aa42f60cee2289b9145b31c15ff3a5,4.406428816880738,0,2,26,28
1,c0d5f6e7bfe68b2f463cc58e828e1754,2.755658285354955,0,8,6,14
1,ea43d6b66b5b1835243200f9c3da72d8,3.162665576244837,0,4,11,15
1,b167fe9b02f52db847c10350d2f0f6b2,3.777500671306132,0,4,12,16
1,d991335520d0491c167a93465e74f1dd,2.9306437579345253,0,4,14,18
1,7393a5ed489a4e02dc27b78343066686,4.262734312947896,0,19,1,20
1,9e73bc20d0473a3299d9e06be8033fd4,4.702132811288446,0,25,0,25
1,b6ac112f5448aead4883d194875b900b,4.6151886285551456,0,24,1,25
1,ffcc195835338b516f7517cb77fda0fb,4.814349202748209,0,29,1,30
1,b59542f4189ab61c44cd046862aa5c1b,4.060843318765275,0,8,31,39
1,2a822955a02b275574167963ce43a92c,4.084652580854784,0,2,18,20
1,eb2c7bc8ef9abdecdb32d9d82d684afc,2.166307832764368,0,1,14,15
1,db66711bc983aad0151067bee2cf2739,3.735113457035793,0,12,1,13
1,9faee503594090249ca868d4e255f940,2.480369723610017,0,2,10,12
1,9b37bd2221ca70610fe9ee870d0d7b38,3.0781109003576597,0,0,14,14
1,219b40d0712e54518c7341c9b0f67fff,4.74642844002766,0,4,26,30
1,d89aa18fa636ebbd399412cdd6e62978,4.228198911283149,0,19,1,20
1,7402cb3455029ba27abb0630ad532f50,2.1349327803623956,0,1,15,16
1,4b353454e5469e2a5fafc5c54ad6865d,6.662897884302096,0,15,9,24
1,6ac50afb5becf22f914f080231348368,5.080935299163145,0,7,5,12
1,b41bec405772ef5ab569095df2df1c64,2.0120697102362155,0,0,12,12
1,b4be5fb38dd2b0412c632d2909dbbaa3,6.24329640687078,0,8,16,24
1,46f3445e400423665cc1d02750a40aba,5.974054117620094,0,9,7,16
1,b2356cd99c66669834f7b90b87315b75,2.3770237121687985,0,2,19,21
1,4c0f145ed136c798d753fca1d864454d,2.065068937204568,0,1,15,16
1,f7d6321731131c573f7d31c96cebee9e,3.235120403415397,0,5,18,23
1,80503be36de168e65004a331c4ac8080,3.1855980739482352,0,5,15,20
1,822b2360eb6910cfd33adccd8daf47d5,2.8731505813851608,0,1,17,18
1,1097f1bba99eb20b13dabffed8386f2a,3.9546861870654038,0,4,39,43
1,3781e8b02bf899c6eae8799536fc0996,4.151178232158344,0,9,28,37
2,7816ce06408a8eed22f6d968471d1b98,4.831829328403805,0,11,3,14
2,d74fe3cfac9ee87356082a3170a7c0f5,4.741993324876563,0,6,6,12
2,15147f796faa0fe2d35c74bd4ab63a00,4.943592824025041,0,7,5,12
2,7910db07214610ff00085617f3ffaf59,2.9886240695463857,0,2,10,12
2,8ec4a6a8145128821a852e032ab27c4b,4.967247119312658,0,10,5,15
2,ffacb97bf0f06cb18d787ee4569eb01d,4.242915595325262,0,4,11,15
2,2a3bfdc00a99050d9640c74e77612deb,3.6052681294736595,0,1,11,12
2,22e87101e4fb8190b0b530abf78cfc3e,4.5924149516648365,0,16,3,19
2,d98269fdfe32721cd97e2c49d6e084ae,5.094966595802035,0,15,4,19
2,9acf838bc49fc65c42a5cd4ccc346662,3.2624434830379134,0,9,4,13
2,b8394afda68efd9c510d5c81d089af2c,3.689063646811603,0,4,15,19
2,6e554886d783e1f22c409fa52d01ff10,3.059552735480017,0,6,9,15
2,335c7b65b9f6f31ecc3738a0281fa152,2.8422817334845143,0,1,11,12
2,117af125189ad6b77eba7515db098738,3.670128091162449,0,12,6,18
2,f0f9681ddda482cb2a7f7f9fa38a8ef7,4.873266962268202,0,6,11,17
2,dd837187fad0d6c6ce72b81f8557bfa7,6.093318620033941,0,2,59,61
2,99b6447a5c019d5531ca660cb8844c16,3.2532520095900628,0,11,5,16
2,9698bf845add9f2a38476c424cc716bf,5.823267601717362,0,22,9,31
2,e018a476d66b39d610f9fb29eb3f087f,4.086746436949045,0,17,15,32
2,1f010e6a4d04f8ec0e0fe61c74d37d9e,4.511646730178563,0,1,19,20
2,714946fc18c6e44fd3c10af1ca646a1b,4.019831294204537,0,0,21,21
2,ff454e770415b1855b8817e8298e0985,4.478326138968998,0,0,30,30
2,d76e4966e8c1f44b2efbad7d73ccc36c,5.356734152683264,0,1,44,45
2,9bf080ab0b3739f5428624deba78fce8,5.126668366076639,0,1,39,40
2,035efe6ec0dcc10a9c55c7cd44885314,3.5943745050694775,0,2,18,20
2,39ecc6778addcce46a8acacb612a60f8,5.0781666107923735,0,2,39,41
2,43d9b17faaa222331e7c2851aa754939,3.5501213096221975,0,0,20,20
2,343b85160c8d12f61246600f596e3b34,5.729831691043951,0,3,50,53
2,6267f4eb19ef55372bb4feb08026d505,5.39638750322438,0,3,47,50
2,b18da3cbc725ca038e39588783bdd6aa,5.057204637284482,0,7,13,20
2,714a2460be3b2431b8f3263b7860eabf,6.006030833109484,0,3,59,62
2,83507ceeb761388cf4bb2f2aca57ed80,5.305027621862478,0,9,12,21
2,9ee23840bcce8cb15a7b21591365a852,3.5718831723189415,0,1,12,13
2,dc006c93e8a2de7023fae7f43bc645c2,4.648719293523151,0,0,15,15
2,3d6c778e31ff6c3be8c248e1f0e67479,3.386967304633455,0,1,12,13
2,50fad0eca5ba396331c1f2055b2a9cf0,4.567030276569553,0,0,14,14
2,0197771a9542d322a0e786c00c6906e1,6.923547373348308,0,0,12,12
2,c5078761eb42561c0619f7c659dcd028,4.291476854279117,0,0,17,17
2,cd21ac2d2d799750c978fdb933ef66f5,3.9433807694842193,0,2,20,22
2,55a9b2ae41b6439b8c37fddbf60d1885,4.232771388715857,0,2,24,26
2,156fbe4bc3a30674edf3ffe859e183c5,5.4540849097287785,0,1,47,48
2,400cfe516ec9ec95c01d4e8ddbe523c9,5.838019192602394,0,3,49,52
2,052776b19c9434aa2c2a617746bb948d,4.377478501724215,0,0,27,27
2,ef1ea0452bc89c1b88c1c6e9d80f9db3,4.832383911295463,0,0,38,38
2,1c05ad52d95a2332f869d5f66b2b52c0,4.285976673332642,0,2,28,30
2,aff3a536d6a0054e4c18ac9a7cbc684d,4.161358600329642,0,0,28,28
2,762da858b7c9717514ae18282c3f5208,4.1562114462563455,0,2,23,25
2,c281439966c148d7e95eddbef57de385,4.335747882448894,0,0,29,29
2,ba1b5a2e4d04996bb3815a8ac7c7ebc8,5.151702615988148,0,1,42,43
2,5a320df45c8b15c8b394adb7bb36929d,5.236908368317731,0,2,42,44
2,9d59ce12f02a33042dfb0834472fb2dc,4.747824181481107,0,1,35,36
2,4319a8f9e92652906acd37074f464d86,5.030445595455022,0,3,40,43
2,58941ac2e6dd9206ab6efc5655f57aa2,4.718293973205752,0,5,10,15
2,8509e45d507da76afac4db4183e96ec3,3.727072223743369,0,2,19,21
2,969651c34b538bd090dc555c7a603871,5.190179082993584,0,3,42,45
2,c497d45db918e5c8e4d3e4b005e15ad7,5.884117955595601,0,0,53,53
2,8c12161305d1fc0ebe6fe8ad32a98724,4.803110392834674,0,3,37,40
2,cec508ae11c56c8cf2560bddafeb5b12,5.069731398797039,0,3,41,44
2,4ed9e0ab1065c645ece77a25f74beb85,3.127537389923894,0,9,10,19
2,8fc82813b4f7423885e30c8de9d762e1,2.973455401995343,0,7,6,13
2,6a169de525f90d811ddf399d2cd6849a,3.110724879640219,0,7,5,12
